scenario,repeat,n_train,slope_comparator_train_error,volatility_comparator_train_error,ar_comparator_train_error,slope_comparator_test_error,volatility_comparator_test_error,ar_comparator_test_error,oracle_comparator,oracle_comparator_test_error,selector_comparator,selector_train_error,selector_test_error,selector_oracle_excess,common_head_train_error,common_head_test_error,common_head_generalization_gap,common_head_abs_generalization_gap,common_head_oracle_excess,common_head_train_auc,common_head_test_auc,ar_phi_alt,mixed_ar_phi,mixed_family_probability
ar,487,1000,0.126,0.099,0.066,0.11925,0.102,0.068,ar,0.068,ar,0.066,0.068,0.0,0.065,0.0655,0.0005,0.0005,-0.0025,0.973084,0.9650765,1.1,1.1,0.3333333333333333
ar,488,200,0.095,0.09,0.06,0.117,0.10325,0.069,ar,0.069,ar,0.06,0.069,0.0,0.06,0.068,0.008,0.008,-0.001,0.9714,0.9634215,1.1,1.1,0.3333333333333333
ar,488,500,0.114,0.092,0.064,0.117,0.10325,0.069,ar,0.069,ar,0.064,0.069,0.0,0.066,0.068,0.002,0.002,-0.001,0.959136,0.9663265,1.1,1.1,0.3333333333333333
ar,488,1000,0.119,0.099,0.077,0.117,0.10325,0.069,ar,0.069,ar,0.077,0.069,0.0,0.077,0.06675,-0.0102499999999999,0.0102499999999999,-0.00225,0.953432,0.96435075,1.1,1.1,0.3333333333333333
ar,489,200,0.09,0.1,0.06,0.1175,0.10125,0.0685,ar,0.0685,ar,0.06,0.0685,0.0,0.06,0.0675,0.0075,0.0075,-0.001,0.9767,0.961711,1.1,1.1,0.3333333333333333
ar,489,500,0.118,0.108,0.058,0.1175,0.10125,0.0685,ar,0.0685,ar,0.058,0.0685,0.0,0.062,0.066,0.004,0.004,-0.0025,0.968704,0.9628374999999998,1.1,1.1,0.3333333333333333
ar,489,1000,0.129,0.111,0.067,0.1175,0.10125,0.0685,ar,0.0685,ar,0.067,0.0685,0.0,0.071,0.06575,-0.0052499999999999,0.0052499999999999,-0.00275,0.966052,0.96345675,1.1,1.1,0.3333333333333333
ar,490,200,0.09,0.07,0.065,0.1185,0.09925,0.07175,ar,0.07175,ar,0.065,0.07175,0.0,0.045,0.07325,0.0282499999999999,0.0282499999999999,0.0015,0.98,0.96384775,1.1,1.1,0.3333333333333333
ar,490,500,0.132,0.106,0.092,0.1185,0.09925,0.07175,ar,0.07175,ar,0.092,0.07175,0.0,0.078,0.071,-0.007,0.007,-0.00075,0.96088,0.96299375,1.1,1.1,0.3333333333333333
ar,490,1000,0.123,0.103,0.088,0.1185,0.09925,0.07175,ar,0.07175,ar,0.088,0.07175,0.0,0.08,0.07225,-0.00775,0.00775,0.0005,0.956332,0.962817,1.1,1.1,0.3333333333333333
ar,491,200,0.125,0.13,0.07,0.12425,0.10975,0.07225,ar,0.07225,ar,0.07,0.07225,0.0,0.075,0.0745,-0.0005,0.0005,0.00225,0.9773,0.95657525,1.1,1.1,0.3333333333333333
ar,491,500,0.11,0.108,0.06,0.12425,0.10975,0.07225,ar,0.07225,ar,0.06,0.07225,0.0,0.056,0.0725,0.0164999999999999,0.0164999999999999,0.00025,0.96704,0.9516055,1.1,1.1,0.3333333333333333
ar,491,1000,0.121,0.11,0.064,0.12425,0.10975,0.07225,ar,0.07225,ar,0.064,0.07225,0.0,0.063,0.06925,0.00625,0.00625,-0.0029999999999999,0.96704,0.9556045,1.1,1.1,0.3333333333333333
ar,492,200,0.12,0.11,0.08,0.125,0.1045,0.0735,ar,0.0735,ar,0.08,0.0735,0.0,0.065,0.0805,0.0155,0.0155,0.007,0.9703,0.95702125,1.1,1.1,0.3333333333333333
ar,492,500,0.126,0.114,0.066,0.125,0.1045,0.0735,ar,0.0735,ar,0.066,0.0735,0.0,0.06,0.07075,0.0107499999999999,0.0107499999999999,-0.00275,0.969744,0.96165425,1.1,1.1,0.3333333333333333
ar,492,1000,0.113,0.107,0.07,0.125,0.1045,0.0735,ar,0.0735,ar,0.07,0.0735,0.0,0.062,0.07025,0.00825,0.00825,-0.0032499999999999,0.972508,0.961218,1.1,1.1,0.3333333333333333
ar,493,200,0.145,0.105,0.075,0.12475,0.106,0.07275,ar,0.07275,ar,0.075,0.07275,0.0,0.075,0.08075,0.00575,0.00575,0.008,0.975,0.9615475,1.1,1.1,0.3333333333333333
ar,493,500,0.138,0.124,0.084,0.12475,0.106,0.07275,ar,0.07275,ar,0.084,0.07275,0.0,0.084,0.07475,-0.00925,0.00925,0.002,0.944352,0.9628235,1.1,1.1,0.3333333333333333
ar,493,1000,0.127,0.109,0.075,0.12475,0.106,0.07275,ar,0.07275,ar,0.075,0.07275,0.0,0.078,0.0735,-0.0045,0.0045,0.00075,0.951248,0.96460275,1.1,1.1,0.3333333333333333
ar,494,200,0.15,0.125,0.065,0.123,0.10975,0.07625,ar,0.07625,ar,0.065,0.07625,0.0,0.06,0.07525,0.01525,0.01525,-0.001,0.9665,0.95950375,1.1,1.1,0.3333333333333333
ar,494,500,0.136,0.116,0.068,0.123,0.10975,0.07625,ar,0.07625,ar,0.068,0.07625,0.0,0.066,0.075,0.0089999999999999,0.0089999999999999,-0.00125,0.970224,0.9632675,1.1,1.1,0.3333333333333333
ar,494,1000,0.122,0.112,0.072,0.123,0.10975,0.07625,ar,0.07625,ar,0.072,0.07625,0.0,0.07,0.074,0.0039999999999999,0.0039999999999999,-0.00225,0.962828,0.9633035,1.1,1.1,0.3333333333333333
ar,495,200,0.105,0.085,0.04,0.12425,0.1105,0.0785,ar,0.0785,ar,0.04,0.0785,0.0,0.03,0.07775,0.04775,0.04775,-0.00075,0.9669,0.94891825,1.1,1.1,0.3333333333333333
ar,495,500,0.11,0.092,0.046,0.12425,0.1105,0.0785,ar,0.0785,ar,0.046,0.0785,0.0,0.04,0.074,0.0339999999999999,0.0339999999999999,-0.0045,0.97456,0.9563545,1.1,1.1,0.3333333333333333
ar,495,1000,0.112,0.091,0.056,0.12425,0.1105,0.0785,ar,0.0785,ar,0.056,0.0785,0.0,0.051,0.07525,0.02425,0.02425,-0.00325,0.96444,0.95789525,1.1,1.1,0.3333333333333333
ar,496,200,0.115,0.09,0.06,0.121,0.10475,0.07125,ar,0.07125,ar,0.06,0.07125,0.0,0.055,0.06975,0.01475,0.01475,-0.0014999999999999,0.9688,0.959523,1.1,1.1,0.3333333333333333
ar,496,500,0.13,0.112,0.086,0.121,0.10475,0.07125,ar,0.07125,ar,0.086,0.07125,0.0,0.084,0.06975,-0.0142499999999999,0.0142499999999999,-0.0014999999999999,0.95784,0.9650785,1.1,1.1,0.3333333333333333
ar,496,1000,0.124,0.105,0.082,0.121,0.10475,0.07125,ar,0.07125,ar,0.082,0.07125,0.0,0.077,0.069,-0.0079999999999999,0.0079999999999999,-0.0022499999999999,0.951412,0.96438875,1.1,1.1,0.3333333333333333
ar,497,200,0.13,0.11,0.08,0.11475,0.1025,0.06825,ar,0.06825,ar,0.08,0.06825,0.0,0.08,0.07,-0.0099999999999999,0.0099999999999999,0.00175,0.9555,0.96519675,1.1,1.1,0.3333333333333333
ar,497,500,0.138,0.11,0.074,0.11475,0.1025,0.06825,ar,0.06825,ar,0.074,0.06825,0.0,0.074,0.07025,-0.0037499999999999,0.0037499999999999,0.002,0.959984,0.96534325,1.1,1.1,0.3333333333333333
ar,497,1000,0.133,0.112,0.075,0.11475,0.1025,0.06825,ar,0.06825,ar,0.075,0.06825,0.0,0.078,0.06725,-0.0107499999999999,0.0107499999999999,-0.001,0.958132,0.96473875,1.1,1.1,0.3333333333333333
ar,498,200,0.105,0.1,0.075,0.1215,0.10875,0.07425,ar,0.07425,ar,0.075,0.07425,0.0,0.075,0.071,-0.004,0.004,-0.00325,0.9641999999999998,0.9574745,1.1,1.1,0.3333333333333333
ar,498,500,0.12,0.098,0.08,0.1215,0.10875,0.07425,ar,0.07425,ar,0.08,0.07425,0.0,0.07,0.07,0.0,0.0,-0.0042499999999999,0.96184,0.9566875,1.1,1.1,0.3333333333333333
ar,498,1000,0.12,0.106,0.072,0.1215,0.10875,0.07425,ar,0.07425,ar,0.072,0.07425,0.0,0.072,0.07225,0.00025,0.00025,-0.002,0.96274,0.96140775,1.1,1.1,0.3333333333333333
ar,499,200,0.14,0.115,0.085,0.1195,0.1055,0.0675,ar,0.0675,ar,0.085,0.0675,0.0,0.085,0.0695,-0.0155,0.0155,0.002,0.9592,0.9658125,1.1,1.1,0.3333333333333333
ar,499,500,0.136,0.12,0.082,0.1195,0.1055,0.0675,ar,0.0675,ar,0.082,0.0675,0.0,0.076,0.0685,-0.0074999999999999,0.0074999999999999,0.001,0.954864,0.96611825,1.1,1.1,0.3333333333333333
ar,499,1000,0.133,0.114,0.079,0.1195,0.1055,0.0675,ar,0.0675,ar,0.079,0.0675,0.0,0.078,0.06775,-0.0102499999999999,0.0102499999999999,0.00025,0.94214,0.96476475,1.1,1.1,0.3333333333333333
mixed,0,200,0.2,0.075,0.34,0.1435,0.056,0.279,volatility,0.056,volatility,0.075,0.056,0.0,0.055,0.04775,-0.0072499999999999,0.0072499999999999,-0.00825,0.9789,0.977614,1.1,1.1,0.3333333333333333
mixed,0,500,0.166,0.074,0.304,0.1435,0.056,0.279,volatility,0.056,volatility,0.074,0.056,0.0,0.066,0.0465,-0.0195,0.0195,-0.0095,0.967264,0.97809525,1.1,1.1,0.3333333333333333
mixed,0,1000,0.155,0.063,0.302,0.1435,0.056,0.279,volatility,0.056,volatility,0.063,0.056,0.0,0.054,0.04875,-0.0052499999999999,0.0052499999999999,-0.0072499999999999,0.970496,0.9774095,1.1,1.1,0.3333333333333333
mixed,1,200,0.115,0.06,0.235,0.1525,0.0615,0.297,volatility,0.0615,volatility,0.06,0.0615,0.0,0.04,0.0535,0.0134999999999999,0.0134999999999999,-0.008,0.992,0.97595525,1.1,1.1,0.3333333333333333
mixed,1,500,0.122,0.042,0.29,0.1525,0.0615,0.297,volatility,0.0615,volatility,0.042,0.0615,0.0,0.036,0.0485,0.0125,0.0125,-0.0129999999999999,0.986016,0.975787,1.1,1.1,0.3333333333333333
mixed,1,1000,0.13,0.052,0.282,0.1525,0.0615,0.297,volatility,0.0615,volatility,0.052,0.0615,0.0,0.045,0.04925,0.00425,0.00425,-0.0122499999999999,0.984064,0.9754665,1.1,1.1,0.3333333333333333
mixed,2,200,0.135,0.07,0.26,0.14525,0.06475,0.28025,volatility,0.06475,volatility,0.07,0.06475,0.0,0.055,0.05575,0.00075,0.00075,-0.009,0.9474,0.973459,1.1,1.1,0.3333333333333333
mixed,2,500,0.154,0.064,0.264,0.14525,0.06475,0.28025,volatility,0.06475,volatility,0.064,0.06475,0.0,0.048,0.055,0.0069999999999999,0.0069999999999999,-0.00975,0.962384,0.972388,1.1,1.1,0.3333333333333333
mixed,2,1000,0.157,0.065,0.273,0.14525,0.06475,0.28025,volatility,0.06475,volatility,0.065,0.06475,0.0,0.058,0.05475,-0.00325,0.00325,-0.01,0.967692,0.9726365,1.1,1.1,0.3333333333333333
mixed,3,200,0.155,0.03,0.29,0.1545,0.06775,0.288,volatility,0.06775,volatility,0.03,0.06775,0.0,0.04,0.06175,0.02175,0.02175,-0.006,0.9698,0.9697180000000002,1.1,1.1,0.3333333333333333
mixed,3,500,0.138,0.042,0.308,0.1545,0.06775,0.288,volatility,0.06775,volatility,0.042,0.06775,0.0,0.042,0.06,0.0179999999999999,0.0179999999999999,-0.00775,0.9792800000000002,0.97063225,1.1,1.1,0.3333333333333333
mixed,3,1000,0.144,0.046,0.302,0.1545,0.06775,0.288,volatility,0.06775,volatility,0.046,0.06775,0.0,0.043,0.0585,0.0155,0.0155,-0.00925,0.980904,0.97075525,1.1,1.1,0.3333333333333333
mixed,4,200,0.145,0.05,0.315,0.146,0.057,0.2915,volatility,0.057,volatility,0.05,0.057,0.0,0.045,0.051,0.0059999999999999,0.0059999999999999,-0.006,0.975,0.977479,1.1,1.1,0.3333333333333333
mixed,4,500,0.146,0.046,0.298,0.146,0.057,0.2915,volatility,0.057,volatility,0.046,0.057,0.0,0.04,0.04775,0.00775,0.00775,-0.00925,0.9762879999999998,0.97745625,1.1,1.1,0.3333333333333333
mixed,4,1000,0.162,0.057,0.302,0.146,0.057,0.2915,volatility,0.057,volatility,0.057,0.057,0.0,0.051,0.04675,-0.0042499999999999,0.0042499999999999,-0.01025,0.96948,0.9780475,1.1,1.1,0.3333333333333333
mixed,5,200,0.105,0.065,0.245,0.14775,0.05725,0.29025,volatility,0.05725,volatility,0.065,0.05725,0.0,0.03,0.05,0.02,0.02,-0.0072499999999999,0.9762,0.97905025,1.1,1.1,0.3333333333333333
mixed,5,500,0.12,0.064,0.268,0.14775,0.05725,0.29025,volatility,0.05725,volatility,0.064,0.05725,0.0,0.054,0.048,-0.0059999999999999,0.0059999999999999,-0.00925,0.976704,0.979056,1.1,1.1,0.3333333333333333
mixed,5,1000,0.143,0.064,0.271,0.14775,0.05725,0.29025,volatility,0.05725,volatility,0.064,0.05725,0.0,0.057,0.04725,-0.00975,0.00975,-0.01,0.979096,0.97905225,1.1,1.1,0.3333333333333333
mixed,6,200,0.135,0.085,0.285,0.1515,0.06525,0.296,volatility,0.06525,volatility,0.085,0.06525,0.0,0.055,0.0695,0.0145,0.0145,0.00425,0.9586,0.967643,1.1,1.1,0.3333333333333333
mixed,6,500,0.126,0.052,0.268,0.1515,0.06525,0.296,volatility,0.06525,volatility,0.052,0.06525,0.0,0.042,0.0585,0.0165,0.0165,-0.0067499999999999,0.977264,0.969535,1.1,1.1,0.3333333333333333
mixed,6,1000,0.128,0.052,0.266,0.1515,0.06525,0.296,volatility,0.06525,volatility,0.052,0.06525,0.0,0.043,0.0565,0.0135,0.0135,-0.00875,0.97742,0.96925275,1.1,1.1,0.3333333333333333
mixed,7,200,0.17,0.035,0.255,0.162,0.064,0.275,volatility,0.064,volatility,0.035,0.064,0.0,0.02,0.05925,0.0392499999999999,0.0392499999999999,-0.00475,0.9921,0.96774425,1.1,1.1,0.3333333333333333
mixed,7,500,0.156,0.05,0.27,0.162,0.064,0.275,volatility,0.064,volatility,0.05,0.064,0.0,0.038,0.0565,0.0185,0.0185,-0.0075,0.977248,0.96784775,1.1,1.1,0.3333333333333333
mixed,7,1000,0.163,0.052,0.295,0.162,0.064,0.275,volatility,0.064,volatility,0.052,0.064,0.0,0.049,0.05425,0.0052499999999999,0.0052499999999999,-0.00975,0.97468,0.9674945,1.1,1.1,0.3333333333333333
mixed,8,200,0.16,0.05,0.24,0.14675,0.05425,0.3005,volatility,0.05425,volatility,0.05,0.05425,0.0,0.05,0.07025,0.02025,0.02025,0.016,0.9771,0.973375,1.1,1.1,0.3333333333333333
mixed,8,500,0.156,0.04,0.272,0.14675,0.05425,0.3005,volatility,0.05425,volatility,0.04,0.05425,0.0,0.046,0.0475,0.0015,0.0015,-0.0067499999999999,0.980256,0.978798,1.1,1.1,0.3333333333333333
mixed,8,1000,0.143,0.043,0.274,0.14675,0.05425,0.3005,volatility,0.05425,volatility,0.043,0.05425,0.0,0.038,0.048,0.01,0.01,-0.0062499999999999,0.986392,0.978806,1.1,1.1,0.3333333333333333
mixed,9,200,0.175,0.055,0.26,0.14875,0.057,0.28225,volatility,0.057,volatility,0.055,0.057,0.0,0.06,0.05875,-0.00125,0.00125,0.0017499999999999,0.9768,0.971656,1.1,1.1,0.3333333333333333
mixed,9,500,0.166,0.068,0.268,0.14875,0.057,0.28225,volatility,0.057,volatility,0.068,0.057,0.0,0.07,0.05475,-0.01525,0.01525,-0.00225,0.958208,0.97325225,1.1,1.1,0.3333333333333333
mixed,9,1000,0.165,0.063,0.281,0.14875,0.057,0.28225,volatility,0.057,volatility,0.063,0.057,0.0,0.055,0.0545,-0.0005,0.0005,-0.0025,0.970576,0.97492875,1.1,1.1,0.3333333333333333
mixed,10,200,0.19,0.07,0.28,0.15575,0.0615,0.28025,volatility,0.0615,volatility,0.07,0.0615,0.0,0.07,0.05525,-0.01475,0.01475,-0.0062499999999999,0.9706,0.9788687500000002,1.1,1.1,0.3333333333333333
mixed,10,500,0.17,0.064,0.266,0.15575,0.0615,0.28025,volatility,0.0615,volatility,0.064,0.0615,0.0,0.056,0.05425,-0.00175,0.00175,-0.0072499999999999,0.972288,0.9787615,1.1,1.1,0.3333333333333333
mixed,10,1000,0.15,0.057,0.263,0.15575,0.0615,0.28025,volatility,0.0615,volatility,0.057,0.0615,0.0,0.049,0.05425,0.0052499999999999,0.0052499999999999,-0.0072499999999999,0.977184,0.978617,1.1,1.1,0.3333333333333333
mixed,11,200,0.15,0.07,0.27,0.1505,0.0675,0.2855,volatility,0.0675,volatility,0.07,0.0675,0.0,0.045,0.05275,0.00775,0.00775,-0.01475,0.9893,0.969788,1.1,1.1,0.3333333333333333
mixed,11,500,0.13,0.066,0.274,0.1505,0.0675,0.2855,volatility,0.0675,volatility,0.066,0.0675,0.0,0.036,0.0515,0.0155,0.0155,-0.016,0.982544,0.96986325,1.1,1.1,0.3333333333333333
mixed,11,1000,0.149,0.063,0.284,0.1505,0.0675,0.2855,volatility,0.0675,volatility,0.063,0.0675,0.0,0.048,0.05375,0.0057499999999999,0.0057499999999999,-0.01375,0.975592,0.9699055,1.1,1.1,0.3333333333333333
mixed,12,200,0.175,0.06,0.305,0.13725,0.0555,0.28075,volatility,0.0555,volatility,0.06,0.0555,0.0,0.04,0.051,0.0109999999999999,0.0109999999999999,-0.0045,0.9717,0.97598125,1.1,1.1,0.3333333333333333
mixed,12,500,0.154,0.05,0.312,0.13725,0.0555,0.28075,volatility,0.0555,volatility,0.05,0.0555,0.0,0.044,0.04925,0.00525,0.00525,-0.0062499999999999,0.97488,0.9756939999999998,1.1,1.1,0.3333333333333333
mixed,12,1000,0.154,0.057,0.291,0.13725,0.0555,0.28075,volatility,0.0555,volatility,0.057,0.0555,0.0,0.044,0.0495,0.0055,0.0055,-0.0059999999999999,0.97432,0.97601275,1.1,1.1,0.3333333333333333
mixed,13,200,0.185,0.095,0.3,0.15025,0.06175,0.27975,volatility,0.06175,volatility,0.095,0.06175,0.0,0.075,0.0555,-0.0194999999999999,0.0194999999999999,-0.0062499999999999,0.9674,0.97149025,1.1,1.1,0.3333333333333333
mixed,13,500,0.168,0.072,0.296,0.15025,0.06175,0.27975,volatility,0.06175,volatility,0.072,0.06175,0.0,0.052,0.05325,0.00125,0.00125,-0.0085,0.976608,0.97325675,1.1,1.1,0.3333333333333333
mixed,13,1000,0.162,0.071,0.293,0.15025,0.06175,0.27975,volatility,0.06175,volatility,0.071,0.06175,0.0,0.061,0.05475,-0.0062499999999999,0.0062499999999999,-0.0069999999999999,0.97744,0.97402475,1.1,1.1,0.3333333333333333
mixed,14,200,0.16,0.07,0.315,0.14775,0.05775,0.28,volatility,0.05775,volatility,0.07,0.05775,0.0,0.065,0.05325,-0.01175,0.01175,-0.0045,0.9577,0.97070025,1.1,1.1,0.3333333333333333
mixed,14,500,0.148,0.066,0.29,0.14775,0.05775,0.28,volatility,0.05775,volatility,0.066,0.05775,0.0,0.058,0.0535,-0.0045,0.0045,-0.00425,0.9652,0.9710445,1.1,1.1,0.3333333333333333
mixed,14,1000,0.161,0.062,0.294,0.14775,0.05775,0.28,volatility,0.05775,volatility,0.062,0.05775,0.0,0.058,0.05225,-0.00575,0.00575,-0.0055,0.966464,0.97158,1.1,1.1,0.3333333333333333
mixed,15,200,0.16,0.045,0.315,0.1545,0.065,0.28625,volatility,0.065,volatility,0.045,0.065,0.0,0.045,0.06475,0.01975,0.01975,-0.00025,0.9814,0.97213775,1.1,1.1,0.3333333333333333
mixed,15,500,0.136,0.064,0.286,0.1545,0.065,0.28625,volatility,0.065,volatility,0.064,0.065,0.0,0.05,0.05475,0.0047499999999999,0.0047499999999999,-0.01025,0.96992,0.97557225,1.1,1.1,0.3333333333333333
mixed,15,1000,0.157,0.055,0.283,0.1545,0.065,0.28625,volatility,0.065,volatility,0.055,0.065,0.0,0.05,0.05525,0.0052499999999999,0.0052499999999999,-0.00975,0.975372,0.9748225,1.1,1.1,0.3333333333333333
mixed,16,200,0.195,0.055,0.275,0.146,0.056,0.28375,volatility,0.056,volatility,0.055,0.056,0.0,0.065,0.059,-0.006,0.006,0.0029999999999999,0.9688,0.9734860000000002,1.1,1.1,0.3333333333333333
mixed,16,500,0.17,0.058,0.296,0.146,0.056,0.28375,volatility,0.056,volatility,0.058,0.056,0.0,0.056,0.0535,-0.0025,0.0025,-0.0025,0.976528,0.9728045,1.1,1.1,0.3333333333333333
mixed,16,1000,0.157,0.056,0.306,0.146,0.056,0.28375,volatility,0.056,volatility,0.056,0.056,0.0,0.046,0.0535,0.0075,0.0075,-0.0025,0.9717479999999998,0.97286275,1.1,1.1,0.3333333333333333
mixed,17,200,0.19,0.09,0.28,0.1485,0.05875,0.28125,volatility,0.05875,volatility,0.09,0.05875,0.0,0.07,0.05475,-0.01525,0.01525,-0.0039999999999999,0.9755,0.97515225,1.1,1.1,0.3333333333333333
mixed,17,500,0.176,0.068,0.29,0.1485,0.05875,0.28125,volatility,0.05875,volatility,0.068,0.05875,0.0,0.048,0.05375,0.0057499999999999,0.0057499999999999,-0.0049999999999999,0.980112,0.97627175,1.1,1.1,0.3333333333333333
mixed,17,1000,0.152,0.057,0.3,0.1485,0.05875,0.28125,volatility,0.05875,volatility,0.057,0.05875,0.0,0.042,0.05125,0.0092499999999999,0.0092499999999999,-0.0075,0.984324,0.976803,1.1,1.1,0.3333333333333333
mixed,18,200,0.17,0.065,0.32,0.15225,0.05975,0.2855,volatility,0.05975,volatility,0.065,0.05975,0.0,0.065,0.05275,-0.01225,0.01225,-0.0069999999999999,0.9683,0.9763895,1.1,1.1,0.3333333333333333
mixed,18,500,0.152,0.066,0.296,0.15225,0.05975,0.2855,volatility,0.05975,volatility,0.066,0.05975,0.0,0.058,0.0525,-0.0055,0.0055,-0.0072499999999999,0.973024,0.97637025,1.1,1.1,0.3333333333333333
mixed,18,1000,0.15,0.061,0.287,0.15225,0.05975,0.2855,volatility,0.05975,volatility,0.061,0.05975,0.0,0.055,0.052,-0.003,0.003,-0.00775,0.970648,0.9764835,1.1,1.1,0.3333333333333333
mixed,19,200,0.155,0.035,0.31,0.1525,0.0575,0.28425,volatility,0.0575,volatility,0.035,0.0575,0.0,0.03,0.05475,0.02475,0.02475,-0.00275,0.986,0.9738355,1.1,1.1,0.3333333333333333
mixed,19,500,0.17,0.046,0.3,0.1525,0.0575,0.28425,volatility,0.0575,volatility,0.046,0.0575,0.0,0.046,0.055,0.009,0.009,-0.0025,0.965552,0.9739645,1.1,1.1,0.3333333333333333
mixed,19,1000,0.163,0.055,0.296,0.1525,0.0575,0.28425,volatility,0.0575,volatility,0.055,0.0575,0.0,0.05,0.054,0.0039999999999999,0.0039999999999999,-0.0035,0.971588,0.9741395,1.1,1.1,0.3333333333333333
mixed,20,200,0.165,0.085,0.245,0.15225,0.0665,0.2895,volatility,0.0665,volatility,0.085,0.0665,0.0,0.065,0.06375,-0.00125,0.00125,-0.00275,0.9537,0.97088375,1.1,1.1,0.3333333333333333
mixed,20,500,0.174,0.07,0.294,0.15225,0.0665,0.2895,volatility,0.0665,volatility,0.07,0.0665,0.0,0.072,0.05925,-0.0127499999999999,0.0127499999999999,-0.00725,0.961104,0.97029875,1.1,1.1,0.3333333333333333
mixed,20,1000,0.157,0.063,0.287,0.15225,0.0665,0.2895,volatility,0.0665,volatility,0.063,0.0665,0.0,0.059,0.0575,-0.0014999999999999,0.0014999999999999,-0.009,0.971828,0.9703645,1.1,1.1,0.3333333333333333
mixed,21,200,0.15,0.045,0.31,0.15675,0.0595,0.28,volatility,0.0595,volatility,0.045,0.0595,0.0,0.045,0.05175,0.0067499999999999,0.0067499999999999,-0.00775,0.985,0.97300225,1.1,1.1,0.3333333333333333
mixed,21,500,0.144,0.05,0.284,0.15675,0.0595,0.28,volatility,0.0595,volatility,0.05,0.0595,0.0,0.05,0.04975,-0.00025,0.00025,-0.0097499999999999,0.981328,0.97408125,1.1,1.1,0.3333333333333333
mixed,21,1000,0.148,0.064,0.282,0.15675,0.0595,0.28,volatility,0.0595,volatility,0.064,0.0595,0.0,0.055,0.05275,-0.00225,0.00225,-0.0067499999999999,0.975004,0.97403275,1.1,1.1,0.3333333333333333
mixed,22,200,0.125,0.03,0.33,0.14825,0.0555,0.2795,volatility,0.0555,volatility,0.03,0.0555,0.0,0.025,0.047,0.022,0.022,-0.0085,0.9872,0.977549,1.1,1.1,0.3333333333333333
mixed,22,500,0.152,0.036,0.306,0.14825,0.0555,0.2795,volatility,0.0555,volatility,0.036,0.0555,0.0,0.028,0.04825,0.02025,0.02025,-0.0072499999999999,0.989248,0.9781632499999998,1.1,1.1,0.3333333333333333
mixed,22,1000,0.145,0.048,0.29,0.14825,0.0555,0.2795,volatility,0.0555,volatility,0.048,0.0555,0.0,0.042,0.04825,0.0062499999999999,0.0062499999999999,-0.0072499999999999,0.980164,0.9783315,1.1,1.1,0.3333333333333333
mixed,23,200,0.165,0.09,0.29,0.13925,0.05725,0.2915,volatility,0.05725,volatility,0.09,0.05725,0.0,0.085,0.05575,-0.02925,0.02925,-0.0015,0.9638,0.97830575,1.1,1.1,0.3333333333333333
mixed,23,500,0.17,0.082,0.28,0.13925,0.05725,0.2915,volatility,0.05725,volatility,0.082,0.05725,0.0,0.062,0.05275,-0.00925,0.00925,-0.0045,0.96536,0.9782935,1.1,1.1,0.3333333333333333
mixed,23,1000,0.162,0.074,0.278,0.13925,0.05725,0.2915,volatility,0.05725,volatility,0.074,0.05725,0.0,0.061,0.05,-0.0109999999999999,0.0109999999999999,-0.0072499999999999,0.969468,0.97795075,1.1,1.1,0.3333333333333333
mixed,24,200,0.11,0.06,0.305,0.14725,0.06025,0.26925,volatility,0.06025,volatility,0.06,0.06025,0.0,0.04,0.04925,0.00925,0.00925,-0.0109999999999999,0.9759,0.9747,1.1,1.1,0.3333333333333333
mixed,24,500,0.148,0.058,0.298,0.14725,0.06025,0.26925,volatility,0.06025,volatility,0.058,0.06025,0.0,0.046,0.0495,0.0035,0.0035,-0.0107499999999999,0.980752,0.97504575,1.1,1.1,0.3333333333333333
mixed,24,1000,0.154,0.057,0.283,0.14725,0.06025,0.26925,volatility,0.06025,volatility,0.057,0.06025,0.0,0.046,0.04725,0.00125,0.00125,-0.0129999999999999,0.979804,0.97552175,1.1,1.1,0.3333333333333333
mixed,25,200,0.145,0.075,0.255,0.148,0.06025,0.2845,volatility,0.06025,volatility,0.075,0.06025,0.0,0.075,0.05625,-0.0187499999999999,0.0187499999999999,-0.0039999999999999,0.9817,0.973531,1.1,1.1,0.3333333333333333
mixed,25,500,0.154,0.08,0.25,0.148,0.06025,0.2845,volatility,0.06025,volatility,0.08,0.06025,0.0,0.074,0.05425,-0.0197499999999999,0.0197499999999999,-0.0059999999999999,0.97088,0.974512,1.1,1.1,0.3333333333333333
mixed,25,1000,0.148,0.07,0.254,0.148,0.06025,0.2845,volatility,0.06025,volatility,0.07,0.06025,0.0,0.061,0.05325,-0.00775,0.00775,-0.0069999999999999,0.971792,0.97474,1.1,1.1,0.3333333333333333
mixed,26,200,0.12,0.05,0.265,0.15975,0.06325,0.29225,volatility,0.06325,volatility,0.05,0.06325,0.0,0.045,0.05875,0.0137499999999999,0.0137499999999999,-0.0045,0.9927,0.97290475,1.1,1.1,0.3333333333333333
mixed,26,500,0.134,0.052,0.258,0.15975,0.06325,0.29225,volatility,0.06325,volatility,0.052,0.06325,0.0,0.048,0.0555,0.0075,0.0075,-0.00775,0.985888,0.9734115,1.1,1.1,0.3333333333333333
mixed,26,1000,0.144,0.075,0.263,0.15975,0.06325,0.29225,volatility,0.06325,volatility,0.075,0.06325,0.0,0.051,0.056,0.005,0.005,-0.0072499999999999,0.976264,0.9732435,1.1,1.1,0.3333333333333333
